,user_id,item_id,term,length_of_stay_bucket,rate_plan,room_segment,n_people_bucket,weekend_stay
13400,13317,70,HighSeason,[4-7],Standard,[160-260],[3-4],True
13401,5591,281,HighSeason,[4-7],Standard,[160-260],[2-2],False
13402,13319,342,HighSeason,[0-1],Standard,[160-260],[2-2],True
13403,13320,230,HighSeason,[4-7],Standard,[160-260],[3-4],False
13404,13321,296,HighSeason,[2-3],Standard,[260-360],[3-4],False
13405,13275,357,HighSeason,[0-1],Standard,[160-260],[5-inf],False
13406,13322,99,HighSeason,[4-7],Nonref,[260-360],[5-inf],True
13407,13323,52,HighSeason,[2-3],Standard,[160-260],[3-4],False
13408,13324,732,HighSeason,[0-1],Standard,[260-360],[2-2],True
13409,13325,282,HighSeason,[2-3],Standard,[160-260],[2-2],True
13410,13326,327,HighSeason,[4-7],Standard,[160-260],[1-1],True
13411,13327,220,HighSeason,[4-7],Nonref,[160-260],[3-4],False
13412,13328,282,HighSeason,[2-3],Standard,[160-260],[2-2],True
13413,13329,347,HighSeason,[2-3],Standard,[260-360],[2-2],True
13414,13330,207,HighSeason,[2-3],Standard,[160-260],[5-inf],True
13415,13331,367,HighSeason,[2-3],Nonref,[260-360],[2-2],False
13416,13332,123,HighSeason,[2-3],Standard,[160-260],[2-2],False
13417,13333,281,HighSeason,[4-7],Standard,[160-260],[2-2],False
13418,2927,211,HighSeason,[2-3],Nonref,[160-260],[2-2],True
13419,13335,85,HighSeason,[4-7],Standard,[160-260],[2-2],True
13420,13336,78,HighSeason,[2-3],Nonref,[160-260],[3-4],True
13421,13337,218,HighSeason,[2-3],Standard,[260-360],[3-4],True
13422,13338,123,HighSeason,[2-3],Standard,[160-260],[2-2],False
13423,13339,88,HighSeason,[4-7],Nonref,[160-260],[2-2],True
13424,13340,281,HighSeason,[4-7],Standard,[160-260],[2-2],False
13425,13341,281,HighSeason,[4-7],Standard,[160-260],[2-2],False
13426,12653,327,HighSeason,[4-7],Standard,[160-260],[1-1],True
13427,13342,70,HighSeason,[4-7],Standard,[160-260],[3-4],True
13428,13343,158,HighSeason,[4-7],Nonref,[160-260],[3-4],True
13429,13344,119,HighSeason,[4-7],Standard,[260-360],[2-2],True
13430,13345,307,HighSeason,[4-7],Nonref,[160-260],[1-1],True
13431,13346,85,HighSeason,[4-7],Standard,[160-260],[2-2],True
13432,9684,12,LowSeason,[4-7],Standard,[160-260],[3-4],True
13433,13347,85,HighSeason,[4-7],Standard,[160-260],[2-2],True
13434,13348,123,HighSeason,[2-3],Standard,[160-260],[2-2],False
13435,7983,211,HighSeason,[2-3],Nonref,[160-260],[2-2],True
13436,13349,99,HighSeason,[4-7],Nonref,[260-360],[5-inf],True
13437,13350,218,HighSeason,[2-3],Standard,[260-360],[3-4],True
13438,13351,123,HighSeason,[2-3],Standard,[160-260],[2-2],False
13439,13352,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13440,13353,123,HighSeason,[2-3],Standard,[160-260],[2-2],False
13441,8823,220,HighSeason,[4-7],Nonref,[160-260],[3-4],False
13442,13354,85,HighSeason,[4-7],Standard,[160-260],[2-2],True
13443,13355,85,HighSeason,[4-7],Standard,[160-260],[2-2],True
13444,8021,343,HighSeason,[0-1],Nonref,[260-360],[3-4],True
13445,13356,281,HighSeason,[4-7],Standard,[160-260],[2-2],False
13446,13357,119,HighSeason,[4-7],Standard,[260-360],[2-2],True
13447,13358,211,HighSeason,[2-3],Nonref,[160-260],[2-2],True
13448,13359,282,HighSeason,[2-3],Standard,[160-260],[2-2],True
13449,13360,94,HighSeason,[2-3],Nonref,[0-160],[2-2],True
13450,13361,172,HighSeason,[2-3],Nonref,[160-260],[2-2],False
13451,13362,83,HighSeason,[2-3],Nonref,[160-260],[3-4],False
13452,13364,282,HighSeason,[2-3],Standard,[160-260],[2-2],True
13453,13365,281,HighSeason,[4-7],Standard,[160-260],[2-2],False
13454,13367,211,HighSeason,[2-3],Nonref,[160-260],[2-2],True
13455,13368,78,HighSeason,[2-3],Nonref,[160-260],[3-4],True
13456,13369,172,HighSeason,[2-3],Nonref,[160-260],[2-2],False
13457,13370,282,HighSeason,[2-3],Standard,[160-260],[2-2],True
13458,13371,200,HighSeason,[2-3],Standard,[260-360],[5-inf],True
13459,13372,211,HighSeason,[2-3],Nonref,[160-260],[2-2],True
13460,13373,348,HighSeason,[4-7],Nonref,[160-260],[2-2],False
13461,13374,370,HighSeason,[2-3],Standard,[160-260],[1-1],False
13462,13375,370,HighSeason,[2-3],Standard,[160-260],[1-1],False
13463,9853,172,HighSeason,[2-3],Nonref,[160-260],[2-2],False
13464,7373,209,HighSeason,[2-3],Standard,[260-360],[5-inf],False
13465,13376,88,HighSeason,[4-7],Nonref,[160-260],[2-2],True
13466,12286,334,HighSeason,[0-1],Standard,[160-260],[2-2],False
13467,13377,7,HighSeason,[2-3],Standard,[160-260],[1-1],True
13468,13378,207,HighSeason,[2-3],Standard,[160-260],[5-inf],True
13469,13379,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13470,13380,88,HighSeason,[4-7],Nonref,[160-260],[2-2],True
13471,13381,123,HighSeason,[2-3],Standard,[160-260],[2-2],False
13472,13382,88,HighSeason,[4-7],Nonref,[160-260],[2-2],True
13473,13383,78,HighSeason,[2-3],Nonref,[160-260],[3-4],True
13474,12286,332,HighSeason,[0-1],Standard,[160-260],[1-1],False
13475,13385,365,HighSeason,[0-1],Standard,[260-360],[5-inf],True
13476,13386,70,HighSeason,[4-7],Standard,[160-260],[3-4],True
13477,13387,74,HighSeason,[8-inf],Nonref,[160-260],[3-4],True
13478,13388,200,HighSeason,[2-3],Standard,[260-360],[5-inf],True
13479,13389,80,HighSeason,[4-7],Nonref,[0-160],[2-2],True
13480,11843,209,HighSeason,[2-3],Standard,[260-360],[5-inf],False
13481,13390,256,HighSeason,[4-7],Standard,[160-260],[5-inf],True
13482,13392,340,HighSeason,[2-3],Nonref,[160-260],[1-1],False
13483,13393,282,HighSeason,[2-3],Standard,[160-260],[2-2],True
13484,13394,200,HighSeason,[2-3],Standard,[260-360],[5-inf],True
13485,13395,211,HighSeason,[2-3],Nonref,[160-260],[2-2],True
13486,13396,78,HighSeason,[2-3],Nonref,[160-260],[3-4],True
13487,13398,78,HighSeason,[2-3],Nonref,[160-260],[3-4],True
13488,13399,88,HighSeason,[4-7],Nonref,[160-260],[2-2],True
13489,13400,121,HighSeason,[8-inf],Standard,[160-260],[2-2],True
13490,13401,282,HighSeason,[2-3],Standard,[160-260],[2-2],True
13491,13402,83,HighSeason,[2-3],Nonref,[160-260],[3-4],False
13492,13403,346,HighSeason,[0-1],Nonref,[260-360],[3-4],False
13493,13404,24,OffSeason,[2-3],Standard,[260-360],[3-4],True
13494,13405,281,HighSeason,[4-7],Standard,[160-260],[2-2],False
13495,13406,78,HighSeason,[2-3],Nonref,[160-260],[3-4],True
13496,13407,282,HighSeason,[2-3],Standard,[160-260],[2-2],True
13497,13408,218,HighSeason,[2-3],Standard,[260-360],[3-4],True
13498,13409,85,HighSeason,[4-7],Standard,[160-260],[2-2],True
13499,13410,731,HighSeason,[2-3],Standard,[260-360],[1-1],True
13500,9236,335,HighSeason,[0-1],Nonref,[160-260],[2-2],False
13501,13411,211,HighSeason,[2-3],Nonref,[160-260],[2-2],True
13502,13412,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13503,13413,52,HighSeason,[2-3],Standard,[160-260],[3-4],False
13504,13414,285,HighSeason,[2-3],Standard,[160-260],[5-inf],False
13505,13415,281,HighSeason,[4-7],Standard,[160-260],[2-2],False
13506,13416,358,HighSeason,[2-3],Nonref,[160-260],[1-1],True
13507,13417,354,HighSeason,[0-1],Standard,[160-260],[5-inf],True
13508,13418,85,HighSeason,[4-7],Standard,[160-260],[2-2],True
13509,3460,638,HighSeason,[0-1],Standard,[260-360],[3-4],False
13510,13419,640,HighSeason,[0-1],Standard,[260-360],[3-4],True
13511,13420,282,HighSeason,[2-3],Standard,[160-260],[2-2],True
13512,13421,70,HighSeason,[4-7],Standard,[160-260],[3-4],True
13513,12653,10,HighSeason,[8-inf],Standard,[160-260],[3-4],True
13514,13422,78,HighSeason,[2-3],Nonref,[160-260],[3-4],True
13515,13423,85,HighSeason,[4-7],Standard,[160-260],[2-2],True
13516,13424,119,HighSeason,[4-7],Standard,[260-360],[2-2],True
13517,13425,326,HighSeason,[0-1],Nonref,[160-260],[3-4],True
13518,13426,230,HighSeason,[4-7],Standard,[160-260],[3-4],False
13519,13427,282,HighSeason,[2-3],Standard,[160-260],[2-2],True
13520,13428,208,HighSeason,[4-7],Nonref,[160-260],[5-inf],True
13521,13429,282,HighSeason,[2-3],Standard,[160-260],[2-2],True
13522,13430,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13523,13431,282,HighSeason,[2-3],Standard,[160-260],[2-2],True
13524,13432,78,HighSeason,[2-3],Nonref,[160-260],[3-4],True
13525,13434,211,HighSeason,[2-3],Nonref,[160-260],[2-2],True
13526,13435,254,HighSeason,[4-7],Standard,[260-360],[3-4],False
13527,13436,158,HighSeason,[4-7],Nonref,[160-260],[3-4],True
13528,13437,307,HighSeason,[4-7],Nonref,[160-260],[1-1],True
13529,13438,272,HighSeason,[0-1],Standard,[160-260],[3-4],False
13530,13439,85,HighSeason,[4-7],Standard,[160-260],[2-2],True
13531,13440,326,HighSeason,[0-1],Nonref,[160-260],[3-4],True
13532,13441,78,HighSeason,[2-3],Nonref,[160-260],[3-4],True
13533,13442,85,HighSeason,[4-7],Standard,[160-260],[2-2],True
13534,13443,733,HighSeason,[2-3],Standard,[360-500],[3-4],True
13535,13444,640,HighSeason,[0-1],Standard,[260-360],[3-4],True
13536,706,338,HighSeason,[0-1],Standard,[160-260],[3-4],True
13537,706,85,HighSeason,[4-7],Standard,[160-260],[2-2],True
13538,13445,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13539,13446,158,HighSeason,[4-7],Nonref,[160-260],[3-4],True
13540,13447,52,HighSeason,[2-3],Standard,[160-260],[3-4],False
13541,13448,10,HighSeason,[8-inf],Standard,[160-260],[3-4],True
13542,13449,211,HighSeason,[2-3],Nonref,[160-260],[2-2],True
13543,13450,281,HighSeason,[4-7],Standard,[160-260],[2-2],False
13544,13451,338,HighSeason,[0-1],Standard,[160-260],[3-4],True
13545,13452,207,HighSeason,[2-3],Standard,[160-260],[5-inf],True
13546,13453,282,HighSeason,[2-3],Standard,[160-260],[2-2],True
13547,13454,338,HighSeason,[0-1],Standard,[160-260],[3-4],True
13548,13455,85,HighSeason,[4-7],Standard,[160-260],[2-2],True
13549,13456,85,HighSeason,[4-7],Standard,[160-260],[2-2],True
13550,13457,211,HighSeason,[2-3],Nonref,[160-260],[2-2],True
13551,13458,636,HighSeason,[0-1],Standard,[160-260],[1-1],True
13552,13459,159,LowSeason,[2-3],Standard,[160-260],[3-4],True
13553,13460,88,HighSeason,[4-7],Nonref,[160-260],[2-2],True
13554,13461,52,HighSeason,[2-3],Standard,[160-260],[3-4],False
13555,13462,373,LowSeason,[2-3],Standard,[160-260],[1-1],True
13556,13463,282,HighSeason,[2-3],Standard,[160-260],[2-2],True
13557,13464,70,HighSeason,[4-7],Standard,[160-260],[3-4],True
13558,13465,211,HighSeason,[2-3],Nonref,[160-260],[2-2],True
13559,13439,85,HighSeason,[4-7],Standard,[160-260],[2-2],True
13560,13466,88,HighSeason,[4-7],Nonref,[160-260],[2-2],True
13561,13468,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13562,13469,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13563,13470,85,HighSeason,[4-7],Standard,[160-260],[2-2],True
13564,13471,159,LowSeason,[2-3],Standard,[160-260],[3-4],True
13565,13472,354,HighSeason,[0-1],Standard,[160-260],[5-inf],True
13566,13473,186,HighSeason,[2-3],Nonref,[260-360],[3-4],True
13567,6011,330,HighSeason,[0-1],Nonref,[160-260],[2-2],True
13568,13474,254,HighSeason,[4-7],Standard,[260-360],[3-4],False
13569,13475,334,HighSeason,[0-1],Standard,[160-260],[2-2],False
13570,13476,326,HighSeason,[0-1],Nonref,[160-260],[3-4],True
13571,13477,176,HighSeason,[4-7],Standard,[260-360],[5-inf],False
13572,11196,281,HighSeason,[4-7],Standard,[160-260],[2-2],False
13573,13478,326,HighSeason,[0-1],Nonref,[160-260],[3-4],True
13574,12266,282,HighSeason,[2-3],Standard,[160-260],[2-2],True
13575,13479,281,HighSeason,[4-7],Standard,[160-260],[2-2],False
13576,10099,282,HighSeason,[2-3],Standard,[160-260],[2-2],True
13577,5693,630,HighSeason,[0-1],Nonref,[260-360],[2-2],True
13578,13480,296,HighSeason,[2-3],Standard,[260-360],[3-4],False
13579,10789,325,HighSeason,[4-7],Standard,[160-260],[1-1],False
13580,13482,186,HighSeason,[2-3],Nonref,[260-360],[3-4],True
13581,13451,52,HighSeason,[2-3],Standard,[160-260],[3-4],False
13582,13483,339,HighSeason,[0-1],Nonref,[160-260],[1-1],True
13583,13484,259,HighSeason,[4-7],Standard,[0-160],[2-2],True
13584,706,282,HighSeason,[2-3],Standard,[160-260],[2-2],True
13585,13485,52,HighSeason,[2-3],Standard,[160-260],[3-4],False
13586,706,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13587,13486,278,LowSeason,[4-7],Standard,[160-260],[3-4],False
13588,13487,200,HighSeason,[2-3],Standard,[260-360],[5-inf],True
13589,13488,355,HighSeason,[4-7],Nonref,[260-360],[5-inf],False
13590,13489,262,HighSeason,[8-inf],Nonref,[160-260],[2-2],True
13591,13491,7,HighSeason,[2-3],Standard,[160-260],[1-1],True
13592,13492,7,HighSeason,[2-3],Standard,[160-260],[1-1],True
13593,13493,172,HighSeason,[2-3],Nonref,[160-260],[2-2],False
13594,13494,734,HighSeason,[4-7],Nonref,[260-360],[2-2],False
13595,13495,83,HighSeason,[2-3],Nonref,[160-260],[3-4],False
13596,13496,271,HighSeason,[2-3],Nonref,[160-260],[5-inf],True
13597,13497,88,HighSeason,[4-7],Nonref,[160-260],[2-2],True
13598,13499,282,HighSeason,[2-3],Standard,[160-260],[2-2],True
13599,13500,342,HighSeason,[0-1],Standard,[160-260],[2-2],True
13600,13501,176,HighSeason,[4-7],Standard,[260-360],[5-inf],False
13601,13502,279,HighSeason,[4-7],Nonref,[260-360],[2-2],True
13602,13504,83,HighSeason,[2-3],Nonref,[160-260],[3-4],False
13603,13505,70,HighSeason,[4-7],Standard,[160-260],[3-4],True
13604,13506,211,HighSeason,[2-3],Nonref,[160-260],[2-2],True
13605,13507,335,HighSeason,[0-1],Nonref,[160-260],[2-2],False
13606,13508,282,HighSeason,[2-3],Standard,[160-260],[2-2],True
13607,13509,85,HighSeason,[4-7],Standard,[160-260],[2-2],True
13608,9605,172,HighSeason,[2-3],Nonref,[160-260],[2-2],False
13609,13510,123,HighSeason,[2-3],Standard,[160-260],[2-2],False
13610,1913,78,HighSeason,[2-3],Nonref,[160-260],[3-4],True
13611,10789,735,HighSeason,[8-inf],Standard,[160-260],[1-1],True
13612,13511,52,HighSeason,[2-3],Standard,[160-260],[3-4],False
13613,13512,230,HighSeason,[4-7],Standard,[160-260],[3-4],False
13614,13513,123,HighSeason,[2-3],Standard,[160-260],[2-2],False
13615,13514,85,HighSeason,[4-7],Standard,[160-260],[2-2],True
13616,13515,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13617,10222,78,HighSeason,[2-3],Nonref,[160-260],[3-4],True
13618,7530,123,HighSeason,[2-3],Standard,[160-260],[2-2],False
13619,1024,356,HighSeason,[2-3],Standard,[0-160],[2-2],False
13620,13516,52,HighSeason,[2-3],Standard,[160-260],[3-4],False
13621,13517,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13622,13518,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13623,13519,349,HighSeason,[0-1],Standard,[260-360],[5-inf],False
13624,13520,85,HighSeason,[4-7],Standard,[160-260],[2-2],True
13625,3391,78,HighSeason,[2-3],Nonref,[160-260],[3-4],True
13626,13521,78,HighSeason,[2-3],Nonref,[160-260],[3-4],True
13627,13522,70,HighSeason,[4-7],Standard,[160-260],[3-4],True
13628,13523,272,HighSeason,[0-1],Standard,[160-260],[3-4],False
13629,13524,123,HighSeason,[2-3],Standard,[160-260],[2-2],False
13630,13525,52,HighSeason,[2-3],Standard,[160-260],[3-4],False
13631,12480,272,HighSeason,[0-1],Standard,[160-260],[3-4],False
13632,13526,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13633,13527,282,HighSeason,[2-3],Standard,[160-260],[2-2],True
13634,13528,83,HighSeason,[2-3],Nonref,[160-260],[3-4],False
13635,13529,342,HighSeason,[0-1],Standard,[160-260],[2-2],True
13636,13530,209,HighSeason,[2-3],Standard,[260-360],[5-inf],False
13637,13531,172,HighSeason,[2-3],Nonref,[160-260],[2-2],False
13638,13532,81,HighSeason,[2-3],Nonref,[260-360],[5-inf],True
13639,13533,282,HighSeason,[2-3],Standard,[160-260],[2-2],True
13640,13534,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13641,13535,272,HighSeason,[0-1],Standard,[160-260],[3-4],False
13642,13536,85,HighSeason,[4-7],Standard,[160-260],[2-2],True
13643,13537,52,HighSeason,[2-3],Standard,[160-260],[3-4],False
13644,13539,211,HighSeason,[2-3],Nonref,[160-260],[2-2],True
13645,13540,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13646,13541,338,HighSeason,[0-1],Standard,[160-260],[3-4],True
13647,13542,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13648,13543,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13649,13544,367,HighSeason,[2-3],Nonref,[260-360],[2-2],False
13650,13545,52,HighSeason,[2-3],Standard,[160-260],[3-4],False
13651,13546,52,HighSeason,[2-3],Standard,[160-260],[3-4],False
13652,13010,272,HighSeason,[0-1],Standard,[160-260],[3-4],False
13653,13547,52,HighSeason,[2-3],Standard,[160-260],[3-4],False
13654,13548,85,HighSeason,[4-7],Standard,[160-260],[2-2],True
13655,13549,282,HighSeason,[2-3],Standard,[160-260],[2-2],True
13656,13551,78,HighSeason,[2-3],Nonref,[160-260],[3-4],True
13657,13553,307,HighSeason,[4-7],Nonref,[160-260],[1-1],True
13658,13554,176,HighSeason,[4-7],Standard,[260-360],[5-inf],False
13659,13555,50,HighSeason,[4-7],Standard,[160-260],[5-inf],False
13660,13556,52,HighSeason,[2-3],Standard,[160-260],[3-4],False
13661,13557,158,HighSeason,[4-7],Nonref,[160-260],[3-4],True
13662,2773,94,HighSeason,[2-3],Nonref,[0-160],[2-2],True
13663,13558,123,HighSeason,[2-3],Standard,[160-260],[2-2],False
13664,13560,281,HighSeason,[4-7],Standard,[160-260],[2-2],False
13665,13561,323,HighSeason,[2-3],Standard,[260-360],[2-2],False
13666,13562,327,HighSeason,[4-7],Standard,[160-260],[1-1],True
13667,5998,230,HighSeason,[4-7],Standard,[160-260],[3-4],False
13668,13563,186,HighSeason,[2-3],Nonref,[260-360],[3-4],True
13669,13564,254,HighSeason,[4-7],Standard,[260-360],[3-4],False
13670,13565,370,HighSeason,[2-3],Standard,[160-260],[1-1],False
13671,13566,282,HighSeason,[2-3],Standard,[160-260],[2-2],True
13672,13567,188,LowSeason,[4-7],Standard,[160-260],[2-2],True
13673,13568,370,HighSeason,[2-3],Standard,[160-260],[1-1],False
13674,13569,88,HighSeason,[4-7],Nonref,[160-260],[2-2],True
13675,13570,88,HighSeason,[4-7],Nonref,[160-260],[2-2],True
13676,13571,342,HighSeason,[0-1],Standard,[160-260],[2-2],True
13677,13572,282,HighSeason,[2-3],Standard,[160-260],[2-2],True
13678,13573,357,HighSeason,[0-1],Standard,[160-260],[5-inf],False
13679,13574,88,HighSeason,[4-7],Nonref,[160-260],[2-2],True
13680,706,736,HighSeason,[4-7],Standard,[160-260],,False
13681,706,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13682,13575,282,HighSeason,[2-3],Standard,[160-260],[2-2],True
13683,13576,327,HighSeason,[4-7],Standard,[160-260],[1-1],True
13684,13577,140,HighSeason,[4-7],Standard,[260-360],[3-4],True
13685,13578,123,HighSeason,[2-3],Standard,[160-260],[2-2],False
13686,13579,349,HighSeason,[0-1],Standard,[260-360],[5-inf],False
13687,13580,211,HighSeason,[2-3],Nonref,[160-260],[2-2],True
13688,706,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13689,13581,334,HighSeason,[0-1],Standard,[160-260],[2-2],False
13690,13582,7,HighSeason,[2-3],Standard,[160-260],[1-1],True
13691,13583,307,HighSeason,[4-7],Nonref,[160-260],[1-1],True
13692,13141,282,HighSeason,[2-3],Standard,[160-260],[2-2],True
13693,13584,281,HighSeason,[4-7],Standard,[160-260],[2-2],False
13694,13585,282,HighSeason,[2-3],Standard,[160-260],[2-2],True
13695,13586,211,HighSeason,[2-3],Nonref,[160-260],[2-2],True
13696,13587,70,HighSeason,[4-7],Standard,[160-260],[3-4],True
13697,13588,52,HighSeason,[2-3],Standard,[160-260],[3-4],False
13698,13589,78,HighSeason,[2-3],Nonref,[160-260],[3-4],True
13699,13590,7,HighSeason,[2-3],Standard,[160-260],[1-1],True
13700,13591,307,HighSeason,[4-7],Nonref,[160-260],[1-1],True
13701,13592,78,HighSeason,[2-3],Nonref,[160-260],[3-4],True
13702,13593,326,HighSeason,[0-1],Nonref,[160-260],[3-4],True
13703,13594,252,HighSeason,[2-3],Nonref,[160-260],[5-inf],False
13704,13595,230,HighSeason,[4-7],Standard,[160-260],[3-4],False
13705,13596,200,HighSeason,[2-3],Standard,[260-360],[5-inf],True
13706,13597,85,HighSeason,[4-7],Standard,[160-260],[2-2],True
13707,11249,230,HighSeason,[4-7],Standard,[160-260],[3-4],False
13708,13598,365,HighSeason,[0-1],Standard,[260-360],[5-inf],True
13709,13599,351,HighSeason,[2-3],Nonref,[360-500],[5-inf],True
13710,13600,85,HighSeason,[4-7],Standard,[160-260],[2-2],True
13711,13601,326,HighSeason,[0-1],Nonref,[160-260],[3-4],True
13712,13603,282,HighSeason,[2-3],Standard,[160-260],[2-2],True
13713,13604,140,HighSeason,[4-7],Standard,[260-360],[3-4],True
13714,13605,52,HighSeason,[2-3],Standard,[160-260],[3-4],False
13715,13606,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13716,13607,52,HighSeason,[2-3],Standard,[160-260],[3-4],False
13717,13608,326,HighSeason,[0-1],Nonref,[160-260],[3-4],True
13718,13609,338,HighSeason,[0-1],Standard,[160-260],[3-4],True
13719,13611,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13720,13612,296,HighSeason,[2-3],Standard,[260-360],[3-4],False
13721,11695,85,HighSeason,[4-7],Standard,[160-260],[2-2],True
13722,13613,158,HighSeason,[4-7],Nonref,[160-260],[3-4],True
13723,13614,10,HighSeason,[8-inf],Standard,[160-260],[3-4],True
13724,5871,188,LowSeason,[4-7],Standard,[160-260],[2-2],True
13725,13615,230,HighSeason,[4-7],Standard,[160-260],[3-4],False
13726,13616,272,HighSeason,[0-1],Standard,[160-260],[3-4],False
13727,13617,70,HighSeason,[4-7],Standard,[160-260],[3-4],True
13728,13618,85,HighSeason,[4-7],Standard,[160-260],[2-2],True
13729,13619,282,HighSeason,[2-3],Standard,[160-260],[2-2],True
13730,13620,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13731,9140,70,HighSeason,[4-7],Standard,[160-260],[3-4],True
13732,13621,98,HighSeason,[4-7],Standard,[260-360],[5-inf],True
13733,13622,78,HighSeason,[2-3],Nonref,[160-260],[3-4],True
13734,13623,70,HighSeason,[4-7],Standard,[160-260],[3-4],True
13735,13624,52,HighSeason,[2-3],Standard,[160-260],[3-4],False
13736,13625,80,HighSeason,[4-7],Nonref,[0-160],[2-2],True
13737,13626,70,HighSeason,[4-7],Standard,[160-260],[3-4],True
13738,13627,123,HighSeason,[2-3],Standard,[160-260],[2-2],False
13739,13628,249,HighSeason,[0-1],Nonref,[160-260],[3-4],False
13740,13629,52,HighSeason,[2-3],Standard,[160-260],[3-4],False
13741,13631,7,HighSeason,[2-3],Standard,[160-260],[1-1],True
13742,13632,123,HighSeason,[2-3],Standard,[160-260],[2-2],False
13743,13633,282,HighSeason,[2-3],Standard,[160-260],[2-2],True
13744,13634,325,HighSeason,[4-7],Standard,[160-260],[1-1],False
13745,13635,123,HighSeason,[2-3],Standard,[160-260],[2-2],False
13746,13636,158,HighSeason,[4-7],Nonref,[160-260],[3-4],True
13747,13637,123,HighSeason,[2-3],Standard,[160-260],[2-2],False
13748,13638,207,HighSeason,[2-3],Standard,[160-260],[5-inf],True
13749,13639,281,HighSeason,[4-7],Standard,[160-260],[2-2],False
13750,13641,296,HighSeason,[2-3],Standard,[260-360],[3-4],False
13751,13642,78,HighSeason,[2-3],Nonref,[160-260],[3-4],True
13752,13643,52,HighSeason,[2-3],Standard,[160-260],[3-4],False
13753,13644,70,HighSeason,[4-7],Standard,[160-260],[3-4],True
13754,13646,329,HighSeason,[2-3],Nonref,[260-360],[3-4],False
13755,13647,85,HighSeason,[4-7],Standard,[160-260],[2-2],True
13756,13648,123,HighSeason,[2-3],Standard,[160-260],[2-2],False
13757,13649,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13758,13650,640,HighSeason,[0-1],Standard,[260-360],[3-4],True
13759,13651,334,HighSeason,[0-1],Standard,[160-260],[2-2],False
13760,13652,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13761,13653,52,HighSeason,[2-3],Standard,[160-260],[3-4],False
13762,13654,186,HighSeason,[2-3],Nonref,[260-360],[3-4],True
13763,13655,256,HighSeason,[4-7],Standard,[160-260],[5-inf],True
13764,8313,78,HighSeason,[2-3],Nonref,[160-260],[3-4],True
13765,13656,256,HighSeason,[4-7],Standard,[160-260],[5-inf],True
13766,13657,349,HighSeason,[0-1],Standard,[260-360],[5-inf],False
13767,13658,211,HighSeason,[2-3],Nonref,[160-260],[2-2],True
13768,13659,52,HighSeason,[2-3],Standard,[160-260],[3-4],False
13769,13660,342,HighSeason,[0-1],Standard,[160-260],[2-2],True
13770,13661,338,HighSeason,[0-1],Standard,[160-260],[3-4],True
13771,13662,88,HighSeason,[4-7],Nonref,[160-260],[2-2],True
13772,13663,282,HighSeason,[2-3],Standard,[160-260],[2-2],True
13773,13664,282,HighSeason,[2-3],Standard,[160-260],[2-2],True
13774,13665,78,HighSeason,[2-3],Nonref,[160-260],[3-4],True
13775,13666,296,HighSeason,[2-3],Standard,[260-360],[3-4],False
13776,13667,307,HighSeason,[4-7],Nonref,[160-260],[1-1],True
13777,13668,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13778,13669,123,HighSeason,[2-3],Standard,[160-260],[2-2],False
13779,13670,211,HighSeason,[2-3],Nonref,[160-260],[2-2],True
13780,13671,218,HighSeason,[2-3],Standard,[260-360],[3-4],True
13781,13672,285,HighSeason,[2-3],Standard,[160-260],[5-inf],False
13782,1961,16,OffSeason,[4-7],Standard,[260-360],[5-inf],True
13783,13673,176,HighSeason,[4-7],Standard,[260-360],[5-inf],False
13784,13674,370,HighSeason,[2-3],Standard,[160-260],[1-1],False
13785,13675,172,HighSeason,[2-3],Nonref,[160-260],[2-2],False
13786,13676,78,HighSeason,[2-3],Nonref,[160-260],[3-4],True
13787,13677,211,HighSeason,[2-3],Nonref,[160-260],[2-2],True
13788,13678,282,HighSeason,[2-3],Standard,[160-260],[2-2],True
13789,13679,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
13790,13680,200,HighSeason,[2-3],Standard,[260-360],[5-inf],True
13791,13681,370,HighSeason,[2-3],Standard,[160-260],[1-1],False
13792,13682,123,HighSeason,[2-3],Standard,[160-260],[2-2],False
13793,13683,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
